time,logger,level,message,exception
2013-01-04 18:19:07.5738,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/65 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/65
	Tag I-: RegistrationDocuments
	LastModified I-: 20130104231907573
",
2013-01-04 18:19:07.5738,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/RegistrationDocuments/ByEmail,
2013-01-04 18:19:07.5738,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/65
",
2013-01-04 18:19:07.5894,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 18:19:07.5894,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 14 because: WORK BY IndexingExecuter,
2013-01-04 18:19:07.5894,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 14, for: IndexingExecuter, will wait for additional work",
2013-01-04 18:19:07.5894,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:07.6832,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 18:19:07.6832,Raven.Database.Server.HttpServer,Debug,Request #  23: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 18:19:07.8238,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 18:19:07.8238,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/1' was found,
2013-01-04 18:19:07.8238,Raven.Database.Server.HttpServer,Debug,Request #  24: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 18:19:07.8394,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 1 ms
	Index: Temp/RegistrationDocuments/ByEmail
	Results: 1 returned out of 3 total.
",
2013-01-04 18:19:10.0269,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 18:19:10.0269,Raven.Database.Server.HttpServer,Debug,Request #  25: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 18:19:10.0269,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 18:19:10.0269,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 18:19:10.0269,Raven.Database.Server.HttpServer,Debug,Request #  26: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 18:19:10.1832,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 18:19:10.1832,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 15 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 18:19:10.1832,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0100-0000-000000000007,
2013-01-04 18:19:10.1832,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:10.1832,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000006,
2013-01-04 18:19:10.1832,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 18:19:10.1832,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 18:19:10.1832,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0100-0000-000000000007, 1/4/2013 11:19:10 PM",
2013-01-04 18:19:10.1832,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0100-0000-000000000007, 1/4/2013 11:19:10 PM",
2013-01-04 18:19:10.1832,Raven.Database.Server.HttpServer,Debug,Request #  27: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 18:19:10.1832,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 16 because: WORK BY IndexingExecuter,
2013-01-04 18:19:10.1832,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 16, for: IndexingExecuter, will wait for additional work",
2013-01-04 18:19:10.1832,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 16, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:10.3551,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/97', update: False, ",
2013-01-04 18:19:10.3551,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/97 with etag 00000000-0000-0100-0000-000000000008,
2013-01-04 18:19:10.3551,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 17 because: PUT RegistrationDocuments/97,
2013-01-04 18:19:10.3551,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0010023,
2013-01-04 18:19:10.3551,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 17, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:10.3551,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000007,
2013-01-04 18:19:10.3551,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 18:19:10.3551,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000007",
2013-01-04 18:19:10.3551,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0100-0000-000000000007",
2013-01-04 18:19:10.3551,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/97),
2013-01-04 18:19:10.3551,Raven.Database.Server.HttpServer,Debug,Request #  28: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2013-01-04 18:19:10.3551,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/97 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/97
	Tag I-: RegistrationDocuments
	LastModified I-: 20130104231910355
",
2013-01-04 18:19:10.3551,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/RegistrationDocuments/ByEmail. (RegistrationDocuments/97),
2013-01-04 18:19:10.3551,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/97 result in index Temp/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/97
	Email I-: jimmy@codalicio.us
",
2013-01-04 18:19:10.3551,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/RegistrationDocuments/ByEmail,
2013-01-04 18:19:10.3551,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/97
",
2013-01-04 18:19:10.3707,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 18:19:10.3863,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 18 because: WORK BY IndexingExecuter,
2013-01-04 18:19:10.3863,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 18, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:10.3863,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 18, for: IndexingExecuter, will wait for additional work",
2013-01-04 18:19:10.4644,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 18:19:10.4644,Raven.Database.Server.HttpServer,Debug,Request #  29: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 18:19:10.6050,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 18:19:10.6050,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/1' was found,
2013-01-04 18:19:10.6050,Raven.Database.Server.HttpServer,Debug,Request #  30: GET     -     1 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 18:19:10.6050,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 1 ms
	Index: Temp/RegistrationDocuments/ByEmail
	Results: 1 returned out of 4 total.
",
2013-01-04 18:19:11.0113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 18:19:11.0113,Raven.Database.Server.HttpServer,Debug,Request #  31: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 18:19:11.0113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RegistrationDocuments' was found,
2013-01-04 18:19:11.0113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/ServerPrefixForHilo' was not found,
2013-01-04 18:19:11.0113,Raven.Database.Server.HttpServer,Debug,Request #  32: GET     -     0 ms - <default>  - 200 - /queries/?&id=Raven/Hilo/RegistrationDocuments&id=Raven/ServerPrefixForHilo,
2013-01-04 18:19:11.0113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RegistrationDocuments', update: True, ",
2013-01-04 18:19:11.0113,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 19 because: PUT Raven/Hilo/RegistrationDocuments,
2013-01-04 18:19:11.0113,Raven.Database.DocumentDatabase,Debug,Put document Raven/Hilo/RegistrationDocuments with etag 00000000-0000-0100-0000-000000000009,
2013-01-04 18:19:11.0113,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 19, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:11.0113,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000008,
2013-01-04 18:19:11.0113,Raven.Database.Impl.DocumentRetriever,Debug,Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/RegistrationDocuments,
2013-01-04 18:19:11.0113,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 0 documents remained",
2013-01-04 18:19:11.0113,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0100-0000-000000000009, 1/4/2013 11:19:11 PM",
2013-01-04 18:19:11.0113,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"All documents have been filtered for Temp/RegistrationDocuments/ByEmail, no indexing will be performed, updating to 00000000-0000-0100-0000-000000000009, 1/4/2013 11:19:11 PM",
2013-01-04 18:19:11.0113,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 20 because: WORK BY IndexingExecuter,
2013-01-04 18:19:11.0113,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 20, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:11.0113,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 20, for: IndexingExecuter, will wait for additional work",
2013-01-04 18:19:11.0113,Raven.Database.Server.HttpServer,Debug,Request #  33: PUT     -     1 ms - <default>  - 201 - /docs/Raven/Hilo/RegistrationDocuments,
2013-01-04 18:19:11.0269,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RegistrationDocuments/129', update: False, ",
2013-01-04 18:19:11.0269,Raven.Database.DocumentDatabase,Debug,Put document RegistrationDocuments/129 with etag 00000000-0000-0100-0000-00000000000a,
2013-01-04 18:19:11.0269,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 21 because: PUT RegistrationDocuments/129,
2013-01-04 18:19:11.0269,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands in 00:00:00.0010236,
2013-01-04 18:19:11.0269,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Found a total of 1 documents that requires indexing since etag: 00000000-0000-0100-0000-000000000009,
2013-01-04 18:19:11.0269,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 21, for: ReducingExecuter, will wait for additional work",
2013-01-04 18:19:11.0269,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"After read triggers executed, 1 documents remained",
2013-01-04 18:19:11.0269,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0100-0000-000000000009",
2013-01-04 18:19:11.0269,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,"Going to index 1 documents in IndexName: Temp/RegistrationDocuments/ByEmail, LastIndexedEtag: 00000000-0000-0100-0000-000000000009",
2013-01-04 18:19:11.0269,Raven.Database.Server.HttpServer,Debug,Request #  34: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2013-01-04 18:19:11.0269,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName. (RegistrationDocuments/129),
2013-01-04 18:19:11.0269,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Temp/RegistrationDocuments/ByEmail. (RegistrationDocuments/129),
2013-01-04 18:19:11.0269,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/129 result in index Temp/RegistrationDocuments/ByEmail gave document: 	__document_id IS: registrationdocuments/129
	Email I-: jimmy@codalicio.us
",
2013-01-04 18:19:11.0269,Raven.Database.Indexing.Index.Indexing,Debug,"Indexing on RegistrationDocuments/129 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: registrationdocuments/129
	Tag I-: RegistrationDocuments
	LastModified I-: 20130104231911026
",
2013-01-04 18:19:11.0269,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Temp/RegistrationDocuments/ByEmail,
2013-01-04 18:19:11.0269,Raven.Database.Server.HttpServer,Debug,"	PUT RegistrationDocuments/129
",
2013-01-04 18:19:11.0269,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2013-01-04 18:19:11.0269,Raven.Database.Server.HttpServer,Debug,Request #  35: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2013-01-04 18:19:11.0425,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/RegistrationDocuments/ByEmail for: Email:jimmy@codalicio.us,
2013-01-04 18:19:11.0425,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'registrationdocuments/1' was found,
2013-01-04 18:19:11.0425,Raven.Database.Server.HttpServer,Debug,Request #  36: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/RegistrationDocuments?query=Email%253Ajimmy%2540codalicio.us&start=0&pageSize=1&aggregation=None,
2013-01-04 18:19:11.0425,Raven.Database.Server.HttpServer,Debug,"	Query: Email:jimmy@codalicio.us
	Time: 2 ms
	Index: Temp/RegistrationDocuments/ByEmail
	Results: 1 returned out of 5 total.
",
2013-01-04 18:19:11.0425,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 3 documents for Raven/DocumentsByEntityName,
2013-01-04 18:19:11.0425,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 22 because: WORK BY IndexingExecuter,
2013-01-04 18:19:11.0425,Raven.Database.Indexing.WorkContext,Debug,"No work was found, workerWorkCounter: 22, for: ReducingExecuter, will wait for additional work",
